4.841904166714747770e-01,4.841948896909373801e-01,4.841993917381059997e-01,4.842038008029594387e-01,4.842081942529419258e-01
4.841877372678236036e-01,4.841917650181184474e-01,4.841958333424009053e-01,4.841998160206512081e-01,4.842037939657528600e-01
4.841849680463133909e-01,4.841886204067431532e-01,4.841921700971075770e-01,4.841957862909522792e-01,4.841994193129588453e-01
4.841822989131011612e-01,4.841854944707331132e-01,4.841886311963661260e-01,4.841917099133248303e-01,4.841949277078576586e-01
4.841795668623294358e-01,4.841823003073505438e-01,4.841849483681928135e-01,4.841877425153768844e-01,4.841904133912957597e-01
4.841767689347906689e-01,4.841790796305591726e-01,4.841813767060096918e-01,4.841836267869777943e-01,4.841859164041032448e-01
4.841740248548976888e-01,4.841758788322692020e-01,4.841777151339602403e-01,4.841795607759550313e-01,4.841813684511028226e-01
4.841712668406408238e-01,4.841726496100221544e-01,4.841740362122159969e-01,4.841754385949397221e-01,4.841768152778281875e-01
4.841685217520845796e-01,4.841694298548403497e-01,4.841703502644918444e-01,4.841712677654711472e-01,4.841721870973505482e-01
4.841656940604359693e-01,4.841661390297525847e-01,4.841665656043734334e-01,4.841670672997232527e-01,4.841675854404240420e-01
4.841629382179039043e-01,4.841629382179039043e-01,4.841629382179039043e-01,4.841629382179039043e-01,4.841629382179039043e-01
