-1.414831237234404071e-03,-9.636995872567277743e-04,-4.647068237476625896e-04,8.919129224638222553e-05,7.060054068328547316e-04
-1.077440817976671461e-03,-6.965806104152205691e-04,-2.803853000239442395e-04,1.756681996157860581e-04,6.767491716201945451e-04
-7.785417693605412026e-04,-4.606049735175199444e-04,-1.171266942692206214e-04,2.547269290139597686e-04,6.579798209334075665e-04
-5.123624690037686946e-04,-2.507171388186346661e-04,2.883737577119571682e-05,3.279135123673837526e-04,6.483181847147800880e-04
-2.739036524478377643e-04,-6.279000070164020286e-05,1.604872018858838345e-04,3.966288779198023917e-04,6.468657629965512967e-04
-5.909072418464056398e-05,1.067552129910831482e-04,2.802947418668599866e-04,4.620864456822415534e-04,6.525039520961506412e-04
1.354584655607338206e-04,2.606539765203086390e-04,3.904097120157601353e-04,5.249057799080469877e-04,6.643963491402837818e-04
3.125573775082379768e-04,4.012401643199714485e-04,4.922342683346681014e-04,5.857835933446020604e-04,6.817659235175410615e-04
4.743313941520943544e-04,5.302473103009353039e-04,5.871184598297274349e-04,6.449922561300169832e-04,7.038066063556058793e-04
6.225141339791795403e-04,6.489597771526245396e-04,6.755880372532052647e-04,7.025098392954287618e-04,7.296076005681717547e-04
7.580417635960623457e-04,7.580417635960623457e-04,7.580417635960623457e-04,7.580417635960623457e-04,7.580417635960623457e-04
