1.001604405592010583e+00,1.001613658554989295e+00,1.001622971565166775e+00,1.001632092230569482e+00,1.001641180594788905e+00
1.001600881400637189e+00,1.001609213289148537e+00,1.001617629109859076e+00,1.001625867761396060e+00,1.001634096621842662e+00
1.001597125183825154e+00,1.001604680547886428e+00,1.001612023526084805e+00,1.001619504075044187e+00,1.001627019435159971e+00
1.001593635518309489e+00,1.001600245942096734e+00,1.001606734664293841e+00,1.001613103388054205e+00,1.001619759811743560e+00
1.001589985527987725e+00,1.001595640023440481e+00,1.001601117890335679e+00,1.001606897956305531e+00,1.001612423019228482e+00
1.001586257301777083e+00,1.001591037293868780e+00,1.001595789110458989e+00,1.001600443712497235e+00,1.001605180100515913e+00
1.001582625379342950e+00,1.001586460594426464e+00,1.001590259244858450e+00,1.001594077217033307e+00,1.001597816649401285e+00
1.001578975773998126e+00,1.001581836234408662e+00,1.001584704623551536e+00,1.001587605657025204e+00,1.001590453526636226e+00
1.001575424743089027e+00,1.001577303290252852e+00,1.001579207296081853e+00,1.001581105284884865e+00,1.001583007061179975e+00
1.001571623255016252e+00,1.001572543742870192e+00,1.001573426178451021e+00,1.001574464012878529e+00,1.001575535867058164e+00
1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00
