9.970981060814352315e-01,9.980234010262241107e-01,9.990468616537016011e-01,1.000182936071629669e+00,1.001448054540106769e+00
9.977874453515173103e-01,9.985695523671440643e-01,9.994242209979578018e-01,1.000360739527559772e+00,1.001389723222419814e+00
9.983994841600901671e-01,9.990530944066603469e-01,9.997592124959356896e-01,1.000523664240999366e+00,1.001352666185925999e+00
9.989456312244154867e-01,9.994840599406348280e-01,1.000059343200219386e+00,1.000674799169433138e+00,1.001334146218664456e+00
9.994358233803084524e-01,9.998706674773056857e-01,1.000330565606754707e+00,1.000816961503130820e+00,1.001332390190127430e+00
9.998781830406636706e-01,1.000220078457648265e+00,1.000577834400294241e+00,1.000952602401480984e+00,1.001345152703678298e+00
1.000279472177537654e+00,1.000537770261167525e+00,1.000805476807205885e+00,1.001082963406574100e+00,1.001370754449887102e+00
1.000645330273382649e+00,1.000828431653083994e+00,1.001016305158064723e+00,1.001209454371065899e+00,1.001407626955773900e+00
1.000980014127965889e+00,1.001095541770621544e+00,1.001213043017005422e+00,1.001332615827729144e+00,1.001454131913020795e+00
1.001286998708973197e+00,1.001341672983442566e+00,1.001396724803957250e+00,1.001452383499206622e+00,1.001508405976240468e+00
1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00,1.001568130089612652e+00
