5.295198577726678568e-01,5.590804668271769362e-01,5.886353255748231206e-01,6.153720515149783132e-01,6.387519515618373944e-01
5.214864878247685853e-01,5.481820930646020829e-01,5.767634369373604297e-01,6.034344649961252971e-01,6.271714995274796367e-01
5.140899728197370067e-01,5.368997806880576595e-01,5.637907748050052792e-01,5.900443079905985932e-01,6.139700258700870883e-01
5.076857783141854874e-01,5.256714656750443027e-01,5.497691924092542592e-01,5.750062122649368668e-01,5.988181165094002001e-01
5.024733974428524652e-01,5.152622934468795712e-01,5.350466958449489052e-01,5.582110297563810386e-01,5.813426359654133568e-01
4.984246760524152497e-01,5.065766101824846768e-01,5.206260775642430616e-01,5.399113448661365666e-01,5.612367894796492784e-01
4.953516628966296853e-01,5.000903230540707511e-01,5.083401350660259332e-01,5.214864878247675861e-01,5.387535335595170505e-01
4.930242135515702229e-01,4.955761379133113431e-01,4.996546469658145195e-01,5.062682223281669280e-01,5.164610467901440405e-01
4.912422658287439736e-01,4.924817899322119219e-01,4.942381191230803550e-01,4.967807797412673310e-01,5.005392312785398312e-01
4.898550676909284585e-01,4.903180382672964743e-01,4.909043099755622253e-01,4.916457466457099246e-01,4.925870923697953652e-01
4.887552071623439964e-01,4.887552071623439964e-01,4.887552071623439964e-01,4.887552071623439964e-01,4.887552071623439964e-01
