1.450073102707214456e+00,1.452799354702999146e+00,1.455511216811802067e+00,1.458212443559565585e+00,1.460894592963023486e+00
1.449173298110798314e+00,1.451640414059285344e+00,1.454110987080660333e+00,1.456552897044052219e+00,1.458964071642654847e+00
1.448297147096252235e+00,1.450504444349450139e+00,1.452701961772944639e+00,1.454877625380373463e+00,1.457055677274813776e+00
1.447394080840262109e+00,1.449337205335447631e+00,1.451269584022184089e+00,1.453173330454216483e+00,1.455092948261226926e+00
1.446513535469959866e+00,1.448176979230616279e+00,1.449828644585624104e+00,1.451495106001235991e+00,1.453113665373333196e+00
1.445630814561447819e+00,1.447023527082540006e+00,1.448413905381841449e+00,1.449803772547138436e+00,1.451170133242210003e+00
1.444735804614970087e+00,1.445890699064251939e+00,1.446989493655782999e+00,1.448087480290171536e+00,1.449229177555269255e+00
1.443862558904208448e+00,1.444690872807380178e+00,1.445529289553569630e+00,1.446404254192841909e+00,1.447227712903396357e+00
1.442941188360690630e+00,1.443527884934348249e+00,1.444088368987705095e+00,1.444650407274203685e+00,1.445211591770923842e+00
1.442088554908065756e+00,1.442379142940406256e+00,1.442652742025620105e+00,1.442925815045319915e+00,1.443218772531799532e+00
1.441173945810196200e+00,1.441173945810196200e+00,1.441173945810196200e+00,1.441173945810196200e+00,1.441173945810196200e+00
