1.478397798944601789e+02,1.487451601684424531e+02,1.497694561551409720e+02,1.509046769237768899e+02,1.521424870425802283e+02
1.476632685623924033e+02,1.484834505519202139e+02,1.494131515824711585e+02,1.504457538229627858e+02,1.515742578519524102e+02
1.474867040194465915e+02,1.482205504491695081e+02,1.490539909207239475e+02,1.499817025387087881e+02,1.509979240368049602e+02
1.473071410546956486e+02,1.479534851566374982e+02,1.486889640049569152e+02,1.495094583593379696e+02,1.504104045908947285e+02
1.471289319413371288e+02,1.476866104391265537e+02,1.483224361399680902e+02,1.490333085382257821e+02,1.498158364652237537e+02
1.469496548931344080e+02,1.474174769546156654e+02,1.479518973329788594e+02,1.485507249379462280e+02,1.492115406300954987e+02
1.467692999392278921e+02,1.471460522497142733e+02,1.475772906578168033e+02,1.480615793156666768e+02,1.485973327398596382e+02
1.465879438069283651e+02,1.468723964038389340e+02,1.471986356897955375e+02,1.475658373940131582e+02,1.479730818690098886e+02
1.464048403099453424e+02,1.465957489134561627e+02,1.468151394054051764e+02,1.470626357718935537e+02,1.473378238597144048e+02
1.462226853301299911e+02,1.463187832578600762e+02,1.464294404974807264e+02,1.465545628013747148e+02,1.466940411647485689e+02
1.460376401647262981e+02,1.460376401647262981e+02,1.460376401647262981e+02,1.460376401647262981e+02,1.460376401647262981e+02
