3.042268724676330249e-01,3.042268724676330249e-01,3.042268724676330249e-01,3.042268724676330249e-01,3.042268724676330249e-01
2.764339195629403889e-01,2.764339195629403889e-01,2.764339195629403889e-01,2.764339195629403889e-01,2.764339195629403889e-01
2.425206902966090539e-01,2.425206902966090539e-01,2.425206902966090539e-01,2.425206902966090539e-01,2.425206902966090539e-01
1.999870274595628716e-01,1.999870274595628716e-01,1.999870274595628716e-01,1.999870274595628716e-01,1.999870274595628716e-01
1.449675758086342858e-01,1.449675758086342858e-01,1.449675758086342858e-01,1.449675758086342858e-01,1.449675758086342858e-01
7.434351565082553126e-02,7.434351565082553126e-02,7.434351565082553126e-02,7.434351565082553126e-02,7.434351565082553126e-02
2.079436104871712487e-02,2.079436104871712487e-02,2.079436104871712487e-02,2.079436104871712487e-02,2.079436104871712487e-02
8.252013675190239539e-03,8.252013675190239539e-03,8.252013675190239539e-03,8.252013675190239539e-03,8.252013675190239539e-03
4.575352325147385990e-03,4.575352325147385990e-03,4.575352325147385990e-03,4.575352325147385990e-03,4.575352325147385990e-03
2.900083359706151498e-03,2.900083359706151498e-03,2.900083359706151498e-03,2.900083359706151498e-03,2.900083359706151498e-03
1.952015347371549581e-03,1.952015347371549581e-03,1.952015347371549581e-03,1.952015347371549581e-03,1.952015347371549581e-03
