2.846047588686007046e-03,2.851398383004077886e-03,2.856720934399037404e-03,2.862022611850756348e-03,2.867286846342076423e-03
2.842795116919205611e-03,2.847634776316998462e-03,2.852481217339830621e-03,2.857271430994012817e-03,2.862001352104126539e-03
2.839563234040998196e-03,2.843890909573154602e-03,2.848199410556140343e-03,2.852465064466791489e-03,2.856735400905474620e-03
2.836309293512528917e-03,2.840117034705547105e-03,2.843903718443119288e-03,2.847634294496415031e-03,2.851395972050640992e-03
2.833046081015755391e-03,2.836303992339472835e-03,2.839538835254118432e-03,2.842802656757958957e-03,2.845972660476259186e-03
2.829771608856446186e-03,2.832497794762134369e-03,2.835219411510547793e-03,2.837940027732077652e-03,2.840614630862714485e-03
2.826466050075082670e-03,2.828725473522530898e-03,2.830875143793765147e-03,2.833023233386078310e-03,2.835256838000121959e-03
2.823194325974331953e-03,2.824813933808290045e-03,2.826453295800224197e-03,2.828164120137199866e-03,2.829774234579862657e-03
2.819833825670192695e-03,2.820980363628322607e-03,2.822075676386148757e-03,2.823174026467478726e-03,2.824270708050247158e-03
2.816560826823799601e-03,2.817128377870403710e-03,2.817662747596205719e-03,2.818196089857005759e-03,2.818768268713522929e-03
2.813193660453516820e-03,2.813193660453516820e-03,2.813193660453516820e-03,2.813193660453516820e-03,2.813193660453516820e-03
