-1.399274105663687040e-01,-9.071938710367277725e-02,-5.168909156614287514e-02,-1.994392259324839767e-02,6.453839138825245847e-03
-1.480613607144880550e-01,-9.608714447766253386e-02,-5.441498366958863464e-02,-2.043210769105141544e-02,7.849030311444238350e-03
-1.550625273397769899e-01,-1.015806737505086099e-01,-5.708544446686292240e-02,-2.050174503680080029e-02,1.001709060488109593e-02
-1.529164849847236551e-01,-1.054571415890196429e-01,-5.904700957596675792e-02,-1.964023512524248893e-02,1.352045790439737605e-02
-1.226753595379614925e-01,-9.789703333379506933e-02,-5.750941285180222184e-02,-1.659501696018195194e-02,1.933188609262870283e-02
-6.194250818274904535e-02,-5.441052745084540287e-02,-3.780732200468539528e-02,-8.007611534478709103e-03,2.718896661395875380e-02
-1.269871578324477390e-02,-1.018573324556903970e-02,-6.038603656998264846e-03,1.497855221955668448e-03,1.574183259742301111e-02
-2.443111582882795396e-03,-1.455300568551476381e-03,-1.563684097178885679e-04,1.616313988838991023e-03,4.148993844399706532e-03
-1.622613247929116653e-04,2.375578383634335822e-04,6.980556905499257780e-04,1.233549767160058153e-03,1.863281053682719346e-03
5.790438457787816517e-04,7.123765513409319183e-04,8.536279660260603919e-04,1.003566700022440195e-03,1.162797007385307779e-03
8.611783130819672394e-04,8.611783130819672394e-04,8.611783130819672394e-04,8.611783130819672394e-04,8.611783130819672394e-04
